eval/mean_reward,rollout/ep_len_mean,_step,curriculum/ent_coef,curriculum/pct_within_6m,rollout/ep_rew_mean,train/explained_variance,train/policy_gradient_loss,train/std,curriculum/phase,train/clip_range,_timestamp,global_step,curriculum/success_rate,_runtime,train/entropy_loss,train/approx_kl,time/fps,train/learning_rate,curriculum/wall_hit_rate,train/value_loss,curriculum/pct_within_2m,eval/mean_ep_length,curriculum/median_landing_dist,curriculum/pct_within_1m,curriculum/mean_landing_dist,train/clip_fraction,train/loss
,,6515,,,,,,,,,1776369611.102615,7696920.0,,1553.279499875,,,,,,0.3122483,,,,,,,
,,6555,,,,,,,,,1776369621.7792158,7746900.0,,1563.284600709,,,,,,,,,,,,0.38975695,
,,6606,,,,,,,,0.2,1776369638.0526028,7821870.0,,1578.288678042,,,,,,,,,,,,,
,,6669,,,,,,,,,1776369651.804089,7884800.0,0.41,1593.296761542,,,,,,,,,,,,,
,,6678,,,,,,,,0.2,1776369654.404908,7896840.0,,1598.299217667,,,,,,,,,,,,,
,,6720,,,1.7124611,,,,,,1776369664.453047,7942144.0,,1608.304306584,,,,,,,,,,,,,
,,6731,,,,,0.017919334,,,,1776369665.521467,7946820.0,,1608.304440792,,,,,,,,,,,,,
,,6768,,,,,,,,,1776369677.31532,7999488.0,,1618.309303792,,,,,2.0,,,,,,,,
,,6785,,,,,,,,,1776369683.7452722,8028160.0,,1628.3140035,,,,,,,,,,,2.5338483,,
,,6809,,,,,,,,,1776369689.9212868,8056832.0,,1633.316738167,,,,,,,,,,,2.4459984,,
,,6816,,,,,,,,,1776369689.9213262,8056832.0,,1633.316771875,,,,,0.5,,,,,,,,
,,6823,,,,,,,,,1776369693.124039,8071770.0,,1633.3169505,,,,,,,,,,,,0.49581474,
,,6828,,,,,,,,,1776369693.1240609,8071770.0,,1633.31697175,,,,,,,,,,,,,0.78804564
,,6899,,,,,,,,,1776369709.183164,8146740.0,,1653.325987459,,,,0.0003,,,,,,,,,
,,6910,,,,,,,2.0,,1776369714.4362502,8171520.0,,1658.329793625,,,,,,,,,,,,,
,,6962,,,,,,,,,1776369726.768717,8228864.0,,1668.333481834,,,,,3.0,,,,,,,,
,1.0,6963,,,,,,,,,1776369726.7687209,8228864.0,,1668.333487375,,,,,,,,,,,,,
,,6973,,,,,,,,,1776369730.587917,8246700.0,,1673.336720459,,,,0.0003,,,,,,,,,
-11.597547,,6991,,,,,,,,,1776369736.025033,8271690.0,,1678.339307917,,,,,,,,,,,,,
,,7018,,,,,,,,0.2,1776369741.397728,8296680.0,,1683.342204834,,,,,,,,,,,,,
,,7030,,,,,,,,,1776369745.255989,8314880.0,,1688.344094917,,,,,,,57.0,,,,,,
,,7053,,,,,,,,,1776369751.694549,8343552.0,,1693.347653834,,,,,,,,,,41.5,,,
,,7139,,,,,,,,,1776369773.9037912,8446620.0,,1718.358470084,,,,,,,,,,,,0.44433594,
,1.0,7157,,,,,,,,,1776369776.400755,8458240.0,,1718.35859025,,,,,,,,,,,,,
,,7204,,,,,,,,,1776369788.8098738,8515584.0,,1733.364391834,,,,,1.0,,,,,,,,
,,7271,,,,,,,,,1776369807.215169,8601600.0,,1748.370781792,,,,,,,,,,,2.1523638,,
,,7322,,,,,,,,,1776369819.490473,8658944.0,,1763.376919042,,,,,,,58.0,,,,,,
,,7342,0.05,,,,,,,,1776369825.929168,8687616.0,,1768.379329167,,,,,,,,,,,,,
,,7361,,,,,,,,,1776369827.8655329,8696520.0,,1768.379840292,,,,0.0003,,,,,,,,,
,1.0,7399,,,,,,,,,1776369838.208875,8744960.0,,1778.382699375,,,,,,,,,,,,,
,,7407,,,,,,,,,1776369838.5613408,8746500.0,,1778.3827465,11.4593525,,,,,,,,,,,,
,,7418,,,,,,,,,1776369844.336386,8773632.0,,1788.3874505,,,,,,,,,1.0288241,,,,
,,7435,,,,,,,,,1776369849.217441,8796480.0,,1793.389156834,,,,0.0003,,,,,,,,,
,1.0,7449,,,,,,,,,1776369850.453335,8802304.0,,1793.38924175,,,,,,,,,,,,,
,,7513,,,,,,,,,1776369868.83877,8888320.0,,1813.397351792,,,,,,,,,,,2.1635954,,
,,7554,,,,0.8202902,,,,,1776369875.9211898,8921430.0,,1818.398852875,,,,,,,,,,,,,
,,7582,,,,,,0.015491954,,,1776369881.275739,8946420.0,,1823.40079825,,,,,,,,,,,,,
,,7605,,,,,,,,,1776369892.016955,8996400.0,,1833.406217625,,,,0.0003,,,,,,,,,
,,7608,,,,,,0.015484155,,,1776369892.0169668,8996400.0,,1833.406238,,,,,,,,,,,,,
,,7620,,,2.7010934,,,,,,1776369893.44557,9003008.0,,1833.406312667,,,,,,,,,,,,,
,,7637,,,,,,,,,1776369899.5953732,9031680.0,,1843.410462834,,,,,,,,,,43.0,,,
,,7645,,,,,,,,,1776369899.595526,9031680.0,,1843.41054675,,,4917.0,,,,,,,,,,
,,7714,,,,,,,,,1776369918.097354,9117696.0,,1858.41707725,,,,,6.0,,,,,,,,
,,7727,,,,,0.03851811,,,,1776369918.901977,9121350.0,,1863.419704375,,,,,,,,,,,,,
,,7732,0.05,,,,,,,,1776369924.2932549,9146368.0,,1868.42235225,,,,,,,,,,,,,
,,7803,,,,,,,,,1776369940.710455,9221310.0,,1883.42930875,,,,,,0.12288011,,,,,,,
,,7839,,,,,,,,,1776369949.181758,9261056.0,,1893.434040709,,,4909.0,,,,,,,,,,
,,7857,,98.0,,,,,,,1776369955.316177,9289728.0,,1898.434763709,,,,,,,,,,,,,
,,7868,,,,,,,,0.2,1776369956.7550879,9296280.0,,1898.43533075,,,,,,,,,,,,,
,,7870,,,,0.8222671,,,,,1776369956.755096,9296280.0,,1898.435348709,,,,,,,,,,,,,
,,7871,,,,,,,,,1776369956.7551,9296280.0,,1898.435357084,,,,0.0003,,,,,,,,,
,,7899,,,,,,,,,1776369962.136235,9321270.0,,1903.435695042,,,,,,0.1727829,,,,,,,
,,7927,,,,,,,,,1776369973.782254,9375744.0,,1918.443417209,,,,,,,,,,,2.229377,,
,,8056,,,3.803786,,,,,,1776370004.753377,9519104.0,,1948.457633959,,,,,,,,,,,,,
,,8102,,,,,,,2.0,,1776370017.2212212,9576448.0,,1958.462671959,,,,,,,,,,,,,
,,8137,,,,,,,,,1776370026.643956,9621150.0,,1968.467893209,11.625465,,,,,,,,,,,,
,,8138,,,,0.76230067,,,,,1776370026.643959,9621150.0,,1968.46810225,,,,,,,,,,,,,
,,8176,,,,,,,,,1776370035.126255,9662464.0,,1978.47349025,,,,,1.0,,,,,,,,
,,8230,,,,,,,,,1776370047.442455,9721110.0,,1988.4775885,,0.08580819,,,,,,,,,,,
,,8232,,,,,,,,0.2,1776370047.442465,9721110.0,,1988.477600084,,,,,,,,,,,,,
,,8252,,,3.3038776,,,,,,1776370053.118732,9748480.0,,1993.479477542,,,,,,,,,,,,,
,,8271,,98.0,,,,,,,1776370059.035438,9777152.0,,2003.484307375,,,,,,,,,,,,,
,,8342,,,,,,,,,1776370076.9159832,9863168.0,,2018.490873584,,,,,,,59.0,,,,,,
,,8346,,,,,,,,,1776370076.915998,9863168.0,,2018.490892542,,,,,5.0,,,,,,,,
,,8353,,,,,,,,,1776370078.546301,9871050.0,,2018.490928375,,,,,,,,,,,,0.5187988,
,,8387,,,,,,,,,1776370088.825078,9920512.0,,2033.498176917,,,,,,,,,,,1.790249,,
,,8402,,,,,,,,0.2,1776370088.971835,9921030.0,,2033.498263375,,,,,,,,,,,,,
-11.430929,,8425,,,,,,,,,1776370099.274595,9971010.0,,2043.501582834,,,,,,,,,,,,,
,,8441,,99.5,,,,,,,1776370100.6775732,9977856.0,,2043.501681375,,,,,,,,,,,,,
,,8489,,100.0,,,,,,,1776370112.458006,10035200.0,,2053.507476542,,,,,,,,,,,,,
,1.0,8517,,,,,,,,,1776370118.325922,10063872.0,,2058.509150167,,,,,,,,,,,,,
,,8523,,,,,,,,,1776370119.8000672,10070970.0,,2063.511576292,,,,,,,,,,,,0.34635416,
,,8526,,,,0.87680405,,,,,1776370119.8000782,10070970.0,,2063.511591709,,,,,,,,,,,,,
,,8587,,99.0,,,,,,,1776370135.9966788,10149888.0,,2078.517662334,,,,,,,,,,,,,
,,8614,,,,,,,,,1776370141.900782,10178560.0,,2083.518749792,,,,,1.0,,,,,,,,
,,8617,,,,,,,,,1776370141.900917,10178560.0,,2083.518761792,,,4896.0,,,,,,,,,,
,,8649,,,,,,,,,1776370150.669693,10220910.0,,2093.523592125,,,,0.0003,,,,,,,,,
,,8658,,,,,,,,,1776370153.831745,10235904.0,,2098.524097417,,,,,,,65.0,,,,,,
-13.013692,,8667,,,,,,,,,1776370155.94695,10245900.0,,2098.524161292,,,,,,,,,,,,,
,,8720,,,,0.897695,,,,,1776370166.567067,10295880.0,,2108.528966084,,,,,,,,,,,,,
,,8730,,,,,,,,,1776370171.949416,10321920.0,,2113.53099775,,,,,,,,,1.4214493,,,,
,,8739,,,,,,,,,1776370171.9495308,10321920.0,,2113.531080167,,,4894.0,,,,,,,,,,
,,8778,,,,,,,,,1776370183.736515,10379264.0,,2123.53623375,,,,,,,,,1.1922226,,,,
,,8801,,,,,,,,,1776370189.64029,10407936.0,,2133.538086334,,,,,,,,,,,1.9822407,,
,,8851,,,,,,,,,1776370201.497684,10465280.0,,2143.543531042,,,,,,,,,,54.0,,,
,,8858,,,3.3700345,,,,,,1776370201.4977121,10465280.0,,2143.543567375,,,,,,,,,,,,,
,,8863,,,,,,,,,1776370202.6566029,10470810.0,,2143.543595625,,,,,,,,,,,,0.42513022,
,,8871,,,,,,,,,1776370202.65682,10470810.0,,2143.543636,,,,,,0.13682829,,,,,,,
,,8882,,,2.7478647,,,,,,1776370207.427347,10493952.0,,2148.546166334,,,,,,,,,,,,,
,,8884,,,,,,,,,1776370207.831807,10495800.0,,2148.546185834,,,,,,,,1.0,,,,,
,,8892,,,,,,,,,1776370207.831858,10495800.0,,2148.546262209,,,,,,,,,,,,,0.7241564
,,8913,,,,,,,,,1776370218.112719,10545780.0,,2158.547874875,,,,,,,,,,,,0.4484375,
,,8924,,,,,,,,,1776370219.245216,10551296.0,,2163.548605167,,,,,,,,,1.1007755,,,,
,,8947,,,,,,,,,1776370225.178333,10579968.0,,2168.551016875,,,,,,,,,,,1.8841331,,
,1.0,8955,,,,,,,,,1776370225.1783712,10579968.0,,2168.551075625,,,,,,,,,,,,,
,,8966,,,,,,,,,1776370228.533049,10595760.0,,2168.551141209,,,,,,,,,,,,,0.77807623
,,8974,,,,,,,,,1776370231.181202,10608640.0,,2173.553332792,,,,,,,61.5,,,,,,
,,8988,,,,0.87266386,,,,,1776370233.6825569,10620750.0,,2173.553450709,,,,,,,,,,,,,
,,8991,,,,,0.060709056,,,,1776370233.6825678,10620750.0,,2173.553467792,,,,,,,,,,,,,
,,9019,,,,,,,,,1776370242.985322,10665984.0,,2183.557578,,,,,,,,,,,1.8758636,,
,,9063,,,,,0.0066518504,,,,1776370249.1335092,10695720.0,,2193.5611745,,,,,,,,,,,,,
,1.0,9077,,,,,,,,,1776370254.8335009,10723328.0,,2198.56367025,,,,,,,,,,,,,
,,9088,,,,,,,,,1776370259.463895,10745700.0,,2203.564411084,,,,,,,,,,,,,0.80808496
,,9116,0.05,,,,,,,,1776370266.732803,10780672.0,,2208.566859709,,,,,,,,,,,,,
,,9138,,,,,,0.014242596,,,1776370269.837009,10795680.0,,2213.569847584,,,,,,,,,,,,,
,,9139,,,,,,,,,1776370269.837078,10795680.0,,2213.569858667,,,,,,0.08485898,,,,,,,
,,9146,,,,,,,2.0,,1776370272.7451599,10809344.0,,2213.570000042,,,,,,,,,,,,,
,,9164,0.05,,,,,,,,1776370278.915833,10838016.0,,2223.571854875,,,,,,,,,,,,,
-12.844653,,9177,,,,,,,,,1776370280.576755,10845660.0,,2223.57194475,,,,,,,,,,,,,
,,9187,,,,,,,,,1776370280.576863,10845660.0,,2223.572003167,,,,,,0.10246304,,,,,,,
-13.175024,,9237,,,,,,,,,1776370296.2449,10920630.0,,2238.578613417,,,,,,,,,,,,,
,,9261,,,,,,,,,1776370301.4315252,10945620.0,,2243.5811515,,,,,,0.08785658,,,,,,,
,,9276,,,,,,,,,1776370306.6226618,10970610.0,,2248.582866125,,0.06019372,,,,,,,,,,,
,,9277,,,,,,,,,1776370306.622667,10970610.0,,2248.582871417,,,,,,,,,,,,0.41992188,
,,9286,0.05,,,,,,,,1776370308.8421052,10981376.0,,2248.582918917,,,,,,,,,,,,,
,,9334,0.05,,,,,,,,1776370320.861567,11038720.0,,2263.589652125,,,,,,,,,,,,,
,,9448,,,,,,,,0.2,1776370348.7449589,11170530.0,,2288.599906334,,,,,,,,,,,,,
,,9449,,,,,,,,,1776370348.7449632,11170530.0,,2288.599910875,11.881829,,,,,,,,,,,,
,,9459,,,,,,,,,1776370351.163746,11182080.0,,2293.600508459,,,,,,,,,,52.5,,,
,,9486,,,,,,,2.0,,1776370357.3257,11210752.0,,2298.6036555,,,,,,,,,,,,,
,,9497,,,,,,,,,1776370359.4496682,11220510.0,,2303.603763459,11.886011,,,,,,,,,,,,
,,9552,,,,,,,,,1776370375.5560892,11295480.0,,2318.605893959,,,,,,,,1.0,,,,,
,,9576,,,,,,0.013864685,,,1776370380.83115,11320470.0,,2323.608704709,,,,,,,,,,,,,
,,9595,,,,,,,,,1776370386.110261,11345460.0,,2328.60921075,11.911835,,,,,,,,,,,,
,,9605,,,,,,,,,1776370387.894627,11354112.0,,2328.609265459,,,,,,,,,,58.5,,,
,,9620,,,,0.8478173,,,,,1776370391.380932,11370450.0,,2333.611850459,,,,,,,,,,,,,
,1.0,9733,,,,,,,,,1776370418.128753,11497472.0,,2358.622373417,,,,,,,,,,,,,
,,9739,,,,,,,,,1776370422.9230552,11520390.0,,2363.624898167,,,,,,,,,,,,0.421875,
,1.0,9757,,,,,,,,,1776370424.125938,11526144.0,,2368.627416834,,,,,,,,,,,,,
,,9774,,,,,,,,,1776370430.1597261,11554816.0,,2373.6298985,,,,,,,,,0.8228753,,,,
,,9791,,,,,,,,,1776370433.422005,11570370.0,,2373.629983042,,,,0.0003,,,,,,,,,
,,9890,,,,,,0.013531635,,,1776370454.331176,11670330.0,,2398.643638792,,,,,,,,,,,,,
,1.0,9903,,,,,,,,,1776370460.1463912,11698176.0,,2403.645460209,,,,,,,,,,,,,
,,9918,0.05,,,,,,,,1776370466.180895,11726848.0,,2408.646631459,,,,,,,,,,,,,
,,9935,,,,,,,,,1776370470.071581,11745300.0,,2413.649760084,12.005613,,,,,,,,,,,,
,,9939,,,,,0.03053383,,,,1776370470.0715961,11745300.0,,2413.649798625,,,,,,,,,,,,,
,,9962,,,,,,,,,1776370475.329228,11770290.0,,2418.652261542,,,,,,,,,,,,,0.73537546
,,9974,,,,,,,,,1776370478.246652,11784192.0,,2418.652320834,,,,,3.5,,,,,,,,
,,9998,,,,,,,,,1776370484.2422872,11812864.0,,2428.657662584,,,,,0.5,,,,,,,,
,1.0,9999,,,,,,,,,1776370484.242291,11812864.0,,2428.657672667,,,,,,,,,,,,,
,,10010,,,,,,,,,1776370485.882902,11820270.0,,2428.657879542,,,,,,,,,,,,,1.01375
,,10033,,,,,,,,,1776370491.1099389,11845260.0,,2433.659050209,,,,0.0003,,,,,,,,,
,,10045,,,,,,,,,1776370496.320012,11870208.0,0.585,2438.661288375,,,,,,,,,,,,,
,,10079,,,,,,,,,1776370506.8367748,11920230.0,,2448.666730459,,,,,,,,,,,,0.46419272,
,,10110,,,,,,0.013309715,,,1776370512.0730891,11945220.0,,2453.669431084,,,,,,,,,,,,,
,1.0,10121,,,,,,,,,1776370514.360297,11956224.0,,2458.670015417,,,,,,,,,,,,,
,,10132,,,,,,,,,1776370517.2758882,11970210.0,,2458.67006375,,,,,,,,,,,,,0.7688528
,,10203,,,,,,,,,1776370533.2844858,12045180.0,,2473.673578125,,,,0.0003,,,,,,,,,
,,10206,,,,,,0.013257602,,,1776370533.284498,12045180.0,,2473.673593834,,,,,,,,,,,,,
,,10245,,,,,,,,,1776370544.6418712,12099584.0,,2488.680535834,,,4875.0,,,,,,,,,,
,,10270,,,,,,,,,1776370554.171118,12145140.0,,2498.685207417,,,,,,,,1.0,,,,,
,,10294,,,,,,,,,1776370559.3773,12170130.0,,2503.6859585,,,,,,,,1.0,,,,,
,,10301,,,,,,,,,1776370559.377342,12170130.0,,2503.686076417,,,,0.0003,,,,,,,,,
,,10331,,,,,,,,,1776370568.552376,12214272.0,,2508.687362167,,,,,,,,,,,1.7274821,,
,,10352,,,,,,0.013122646,,,1776370569.7986062,12220110.0,,2513.687980334,,,,,,,,,,,,,
,,10368,,,,,,,,,1776370574.994851,12245100.0,,2518.690602,,0.07890553,,,,,,,,,,,
,,10442,,,,,,,,,1776370595.888182,12345060.0,,2538.700828625,,0.06983117,,,,,,,,,,,
,,10501,,,,,,,,,1776370610.462239,12414976.0,,2553.708279875,,,,,,,,,,,1.7639722,,
,,10502,,,,,,,,,1776370610.4622452,12414976.0,,2553.708286167,,,,,,,,,0.98022336,,,,
,,10544,,,,,,,,,1776370616.7803252,12445020.0,,2558.710840375,,,,,,,,,,,,,0.84634095
,,10639,,,,,,,,,1776370642.9497752,12569970.0,,2583.7201245,12.16117,,,,,,,,,,,,
,,10690,,,,,,,,,1776370653.5637891,12619950.0,,2593.724786417,,,,,,,,,,,,,0.73422086
,,10696,,,,,,,,,1776370658.658719,12644352.0,,2598.727440542,,,,,,,,,0.70424366,,,,
,,10723,,,,,,,,,1776370664.641587,12673024.0,,2608.731742542,,,,,,,,,,55.0,,,
,,10750,,,,,,,2.0,,1776370670.588091,12701696.0,,2613.734816792,,,,,,,,,,,,,
,,10754,,,4.0707445,,,,,,1776370670.588105,12701696.0,,2613.734903334,,,,,,,,,,,,,
,,10766,,,,,,0.012860201,,,1776370674.4246771,12719910.0,,2618.737044875,,,,,,,,,,,,,
,,10768,0.05,,,,,,,,1776370676.6211672,12730368.0,,2618.737101834,,,,,,,,,,,,,
,,10774,,,,,,,2.0,,1776370676.621207,12730368.0,,2618.737173209,,,,,,,,,,,,,
,,10800,,,,,,,,,1776370682.586472,12759040.0,,2623.739053417,,,,,0.5,,,,,,,,
,,10901,,,,,,,,,1776370706.634235,12873728.0,,2648.748497042,,,4869.0,,,,,,,,,,
,,10945,,,,,,,,,1776370718.9044192,12931072.0,0.64,2658.752603834,,,,,,,,,,,,,
,,10954,,,,,,,,0.2,1776370721.851945,12944820.0,,2663.753291209,,,,,,,,,,,,,
,,10973,,,,,,,,,1776370724.950154,12959744.0,,2668.75626025,,,4868.0,,,,,,,,,,
,,11077,,,,,,,,,1776370753.138818,13094760.0,,2693.766590709,12.225794,,,,,,,,,,,,
,,11089,,100.0,,,,,,,1776370754.8768551,13103104.0,,2698.769034167,,,,,,,,,,,,,
,,11106,,,,,,0.01270717,,,1776370758.3736908,13119750.0,,2698.769123042,,,,,,,,,,,,,
,,11127,,,,,,,,,1776370763.5821922,13144740.0,,2703.771800625,,,,0.0003,,,,,,,,,
,,11244,,,,,,,,,1776370795.001204,13294680.0,,2738.784497209,,0.07398461,,,,,,,,,,,
,,11247,,,,,,,,,1776370795.001219,13294680.0,,2738.784526167,12.254372,,,,,,,,,,,,
,,11254,0.05,,,,,,,,1776370796.924235,13303808.0,,2738.784695375,,,,,,,,,,,,,
,,11307,,99.5,,,,,,,1776370808.969333,13361152.0,,2748.787793334,,,,,,,,,,,,,
,,11325,,,,,,,,,1776370810.76831,13369650.0,,2753.790499542,,,,,,0.038674533,,,,,,,
,,11326,0.05,,,,,,,,1776370814.9733639,13389824.0,,2758.790891334,,,,,,,,,,,,,
,,11330,,,,,,,,,1776370814.9734,13389824.0,,2758.790939375,,,,,,,69.0,,,,,,
,,11349,,,,,,,,,1776370815.993057,13394640.0,,2758.791669792,,,,,,0.083937295,,,,,,,
,,11373,,,,,,,,,1776370821.267661,13419630.0,,2763.793525792,,,,,,0.071880125,,,,,,,
,,11396,,,,,,,,,1776370831.961314,13469610.0,,2773.798441792,,,,,,,,,,,,,0.6809865
,,11407,,,,,,,,,1776370833.2714298,13475840.0,0.58,2773.798493959,,,,,,,,,,,,,
-12.38381,,11413,,,,,,,,,1776370837.220126,13494600.0,,2778.800176667,,,,,,,,,,,,,
,,11414,,,,,,,,,1776370837.2201312,13494600.0,,2778.8001895,,0.09982753,,,,,,,,,,,
,,11444,,,,,,,,,1776370842.461408,13519590.0,,2783.802800209,,,,,,,,,,,,,0.8859968
,,11504,,,,,,,,,1776370857.415828,13590528.0,,2798.808024459,,,,,0.5,,,,,,,,
,,11546,0.05,,,,,,,,1776370869.937494,13647872.0,,2813.811213375,,,,,,,,,,,,,
,,11556,,,5.314954,,,,,,1776370869.93755,13647872.0,,2813.811399,,,,,,,,,,,,,
,,11605,,,,,,,,,1776370882.32464,13705216.0,,2823.815379834,,,4861.0,,,,,,,,,,
,,11615,,,,,0.043677084,,,,1776370885.318069,13719510.0,,2828.817488084,,,,,,,,,,,,,
,,11617,,,,,,,,,1776370885.318142,13719510.0,,2828.81750025,,,,,,0.105528444,,,,,,,
,,11626,,,,,,,,,1776370888.3247821,13733888.0,,2828.8175545,,,,,2.5,,,,,,,,
,,11635,,,,,,,,,1776370890.557193,13744500.0,,2833.820142667,12.307579,,,,,,,,,,,,
,,11643,,,,,,,,,1776370894.3302872,13762560.0,,2838.821213084,,,,,,,,,,,1.4328983,,
,1.0,11701,,,,,,,,,1776370906.3598459,13819904.0,,2848.825209334,,,,,,,,,,,,,
,,11713,,,,,0.026465144,,,,1776370911.524321,13844460.0,,2853.826398334,,,,,,,,,,,,,
,,11748,,,,,,,,,1776370918.398379,13877248.0,,2858.829890375,,,,,2.0,,,,,,,,
,,11805,,,,,,,,,1776370932.533494,13944420.0,,2873.8354215,12.33584,,,,,,,,,,,,
,,11873,,,,,,,,,1776370948.701659,14020608.0,,2888.842467334,,,4858.0,,,,,,,,,,
,,11897,,,,,,,,,1776370954.760174,14049280.0,,2898.846246917,,,4858.0,,,,,,,,,,
,,11913,,,,,,,,,1776370960.8123698,14077952.0,,2903.848358667,,,,,,,,,,61.0,,,
,,11952,,,,0.90056074,,,,,1776370969.60727,14119350.0,,2913.851789042,,,,,,,,,,,,,
,,11957,,,,,,,,,1776370969.607384,14119350.0,,2913.851833292,,,,,,0.08095642,,,,,,,
,,11959,,,,,,,,,1776370972.985135,14135296.0,,2913.851963709,,,,,,,,,,,1.3669991,,
,,11961,,,,,,,,,1776370972.985146,14135296.0,,2913.851986625,,,,,,,,,,68.0,,,
,,11966,,,,,,,,,1776370972.985167,14135296.0,,2913.852036167,,,,,1.0,,,,,,,,
,,11972,,,,,,,,,1776370974.9163399,14144340.0,,2918.854577042,,0.0983849,,,,,,,,,,,
,,11988,,,,,,,2.0,,1776370979.055294,14163968.0,,2918.854676667,,,,,,,,,,,,,
,,11992,,,4.45325,,,,,,1776370979.055308,14163968.0,,2918.854700292,,,,,,,,,,,,,
,,11998,,,,,,,,0.2,1776370980.220844,14169330.0,,2923.857189417,,,,,,,,,,,,,
-13.629069,,12019,,,,,,,,,1776370985.5306041,14194320.0,,2928.859172209,,,,,,,,,,,,,
,,12054,,,,,,0.012202204,,,1776370996.223917,14244300.0,,2938.864434042,,,,,,,,,,,,,
,1.0,12113,,,,,,,,,1776371009.559965,14307328.0,,2953.869265667,,,,,,,,,,,,,
,,12146,,,,0.8891372,,,,,1776371017.6183228,14344260.0,,2958.870795959,,,,,,,,,,,,,
,,12186,,,6.2264843,,,,,,1776371028.0957272,14393344.0,,2968.876183875,,,,,,,,,,,,,
,,12204,,,,,,,,,1776371034.253802,14422016.0,,2978.879978084,,,,,,,,,0.69600415,,,,
,,12206,,,,,,,,,1776371034.253811,14422016.0,,2978.879987042,,,,,,,73.5,,,,,,
,,12217,,,,,,,,,1776371038.970268,14444220.0,,2978.880037459,,,,,,,,,,,,0.45638022,
,1.0,12259,,,,,,,,,1776371046.444581,14479360.0,,2988.882756875,,,,,,,,,,,,,
,,12270,,,,,,,,,1776371049.5866492,14494200.0,,2993.885125,,,,,,,,,,,,,0.66721874
,,12288,,,,,,,,,1776371054.894552,14519190.0,,2998.885967875,,0.10992445,,,,,,,,,,,
,,12297,,,,,,,,,1776371054.894691,14519190.0,,2998.886442292,,,,,,0.058569964,,,,,,,
,,12299,,,,,,,,,1776371058.6175308,14536704.0,,2998.886460709,,,,,,,,,,,1.4846393,,
,,12313,,,,,,,,,1776371060.2358882,14544180.0,,3003.888027,,,,,,,,,,,,0.44205728,
,,12337,,,,,,,,,1776371065.549221,14569170.0,,3008.890336834,,,,,,,,,,,,0.44726562,
,,12339,,,,,,,,,1776371065.5492291,14569170.0,,3008.890346667,12.430207,,,,,,,,,,,,
,,12348,,,,,,,,,1776371070.677653,14594048.0,,3013.892818375,,,,,,,,,8.241455,,,,
,,12377,,35.0,,,,,,,1776371075.694867,14622720.0,,3018.8953065,,,,,,,,,,,,,
,,12378,,,,,,,3.0,,1776371075.6948721,14622720.0,,3018.895311084,,,,,,,,,,,,,
,,12382,,,-5.394477,,,,,,1776371075.694887,14622720.0,,3018.895331125,,,,,,,,,,,,,
,,12383,,,,,,,,,1776371075.695007,14622720.0,,3018.895336167,,,4853.0,,,,,,,,,,
,,12431,,,,,,,,,1776371085.9894452,14680064.0,,3028.900437709,,,4856.0,,,,,,,,,,
,,12469,,,,,,,,,1776371096.5920699,14737408.0,,3038.902696875,,,,,,,,,,,5.3505635,,
,,12514,,,,,,0.012042088,,,1776371102.6791759,14769090.0,,3043.905814084,,,,,,,,,,,,,
-12.0030775,,12517,,,,,,,,,1776371107.418108,14794080.0,,3048.907970959,,,,,,,,,,,,,
,,12533,,,,,,,,,1776371112.151082,14819070.0,,3053.910449584,,,,,,,,,,,,0.42578125,
,,12576,,,-3.0286283,,,,,,1776371118.42241,14852096.0,,3058.913124292,,,,,,,,,,,,,
,,12578,,,,,,,,,1776371121.709728,14869050.0,,3063.914394459,,,,,,,,1.0,,,,,
,,12593,,,,,,,,,1776371123.982677,14880768.0,,3063.9145155,,,,,,,,,,17.0,,,
,,12629,,,,,,,,,1776371131.459116,14919030.0,,3073.919102667,,,,,,,,,,,,0.34179688,
,,12645,,,,,,,,,1776371135.106445,14938112.0,0.17,3078.921436917,,,,,,,,,,,,,
,1.0,12647,,,,,,,,,1776371135.106452,14938112.0,,3078.921446292,,,,,,,,,,,,,
,,12664,,,,,,,,,1776371140.662365,14966784.0,,3083.922213667,,,,,,,,,4.4779124,,,,
,,12683,,,,,0.08558633,,,,1776371141.123595,14969010.0,,3083.922454375,,,,,,,,,,,,,
,,12696,,,,,,,,,1776371146.334323,14995456.0,,3088.924704417,,,,,12.5,,,,,,,,
,,12700,,,,,,,,,1776371150.8751569,15018990.0,,3093.926984917,,,,,,,,1.0,,,,,
,,12702,,,,,,,,,1776371150.875185,15018990.0,,3093.92701525,,0.33820623,,,,,,,,,,,
,,12723,,,,,,,,,1776371151.877146,15024128.0,,3093.9271145,,,4863.0,,,,,,,,,,
,,12742,,,,,,,3.0,,1776371157.467019,15052800.0,,3098.928227209,,,,,,,,,,,,,
,,12747,,,,,,,,,1776371157.46721,15052800.0,,3098.92825125,,,4864.0,,,,,,,,,,
,,12779,,,,,,,,,1776371165.491576,15093960.0,,3108.932000917,,,,0.0003,,,,,,,,,
,,12796,,,,,,,,,1776371170.379051,15118950.0,,3113.934355167,,,,,,,,1.0,,,,,
,,12814,,,,,,,3.0,,1776371174.284534,15138816.0,,3118.936768875,,,,,,,,,,,,,
,,12820,,,,,,,,,1776371175.305463,15143940.0,,3118.937070584,,,,,,,,1.0,,,,,
-11.335859,,12871,,,,,,,,,1776371190.185618,15218910.0,,3133.942008917,,,,,,,,,,,,,
